ocid,buyer_name,province,category,method,tender_date,contract_id,contract_value,duration_days,award_id,award_value,supplier_name,year,month,quarter,log_value,duration_years,is_year_end_quarter,is_peak_month,province_quarter,prov_cat_q,supplier_prior_awards,is_new_supplier,duration_band
ocds-00004868,eThekwini,Eastern Cape,Services,limited,2025-12-07,c-00004868,1030992.83,1463,a-00004868,1001359.394046437,Supplier_0063,2025,12,4,13.846033778500104,4.005475701574264,1,0,Eastern Cape_Q4,Eastern Cape_Services_Q4,31,0,>3yr
ocds-00004869,Dept of Health,Free State,Goods,open,2025-02-07,c-00004869,11960028.75,790,a-00004869,11833871.014449451,Supplier_0357,2025,2,1,16.29708079394186,2.16290212183436,0,0,Free State_Q1,Free State_Goods_Q1,13,0,2-3yr
ocds-00004870,Dept of Public Works,Free State,Goods,open,2025-01-09,c-00004870,13809967.41,70,a-00004870,13968702.698818091,Supplier_0030,2025,1,1,16.440901237910012,0.19164955509924708,0,0,Free State_Q1,Free State_Goods_Q1,73,0,<3mo
ocds-00004871,Dept of Health,North West,Goods,open,2023-09-20,c-00004871,1981825.91,593,a-00004871,1998765.666184715,Supplier_0066,2023,9,3,14.49952965907969,1.623545516769336,0,0,North West_Q3,North West_Goods_Q3,24,0,1-2yr
ocds-00004872,Eskom,Eastern Cape,Works,open,2023-11-22,c-00004872,22484872.4,1041,a-00004872,22502746.03738206,Supplier_0393,2023,11,4,16.928353347750814,2.8501026694045173,1,0,Eastern Cape_Q4,Eastern Cape_Works_Q4,15,0,2-3yr
ocds-00004873,City of Johannesburg,Mpumalanga,Goods,open,2024-07-25,c-00004873,20702865.34,641,a-00004873,20082889.694980588,Supplier_0011,2024,7,3,16.84578271918084,1.754962354551677,0,0,Mpumalanga_Q3,Mpumalanga_Goods_Q3,90,0,1-2yr
ocds-00004874,eThekwini,Northern Cape,Goods,open,2025-09-15,c-00004874,812231.9,676,a-00004874,818618.7215492945,Supplier_0021,2025,9,3,13.607542400678158,1.8507871321013005,0,0,Northern Cape_Q3,Northern Cape_Goods_Q3,91,0,1-2yr
ocds-00004875,Dept of Public Works,Western Cape,Works,open,2022-08-23,c-00004875,2401087.68,1183,a-00004875,2396158.7464826745,Supplier_0342,2022,8,3,14.691432809131904,3.238877481177276,0,1,Western Cape_Q3,Western Cape_Works_Q3,11,0,>3yr
ocds-00004876,City of Johannesburg,Gauteng,Works,open,2025-06-26,c-00004876,8430938.85,1570,a-00004876,8709019.25529082,Supplier_0001,2025,6,2,15.947418812494355,4.298425735797399,0,0,Gauteng_Q2,Gauteng_Works_Q2,143,0,>3yr
ocds-00004877,SANRAL,Gauteng,Works,limited,2025-08-10,c-00004877,6631313.62,26,a-00004877,6796403.082733151,Supplier_0453,2025,8,3,15.707313626066036,0.07118412046543464,0,1,Gauteng_Q3,Gauteng_Works_Q3,12,0,<3mo
ocds-00004878,City of Johannesburg,KwaZulu-Natal,Services,open,2025-05-14,c-00004878,13990063.19,1069,a-00004878,14489181.003584916,Supplier_0022,2025,5,2,16.453857934908477,2.926762491444216,0,0,KwaZulu-Natal_Q2,KwaZulu-Natal_Services_Q2,89,0,2-3yr
ocds-00004879,Dept of Public Works,Gauteng,Services,open,2022-09-12,c-00004879,4323859.94,76,a-00004879,4250392.315604345,Supplier_0079,2022,9,3,15.279659297187088,0.2080766598220397,0,0,Gauteng_Q3,Gauteng_Services_Q3,29,0,<3mo
ocds-00004880,SANRAL,Gauteng,Goods,limited,2023-04-10,c-00004880,14382118.63,31,a-00004880,14623741.997683322,Supplier_0217,2023,4,2,16.481496300646416,0.08487337440109514,0,0,Gauteng_Q2,Gauteng_Goods_Q2,12,0,<3mo
ocds-00004881,eThekwini,North West,Goods,open,2025-07-17,c-00004881,11333.67,39,a-00004881,11700.559057431823,Supplier_0181,2025,7,3,9.335621449152146,0.10677618069815195,0,0,North West_Q3,North West_Goods_Q3,14,0,<3mo
ocds-00004882,Dept of Education,Gauteng,Services,open,2022-04-02,c-00004882,602119.98,1040,a-00004882,582126.5176432839,Supplier_0107,2022,4,2,13.308213667555657,2.847364818617385,0,0,Gauteng_Q2,Gauteng_Services_Q2,15,0,2-3yr
ocds-00004883,Dept of Education,Free State,Goods,limited,2023-10-08,c-00004883,2039570.5,37,a-00004883,1989225.6969022984,Supplier_0025,2023,10,4,14.528250294737406,0.10130047912388775,1,0,Free State_Q4,Free State_Goods_Q4,90,0,<3mo
ocds-00004884,City of Cape Town,North West,Works,direct,2024-11-15,c-00004884,8696924.32,45,a-00004884,8427583.561643548,Supplier_0039,2024,11,4,15.978480109666,0.12320328542094455,1,0,North West_Q4,North West_Works_Q4,56,0,<3mo
ocds-00004885,eThekwini,Eastern Cape,Goods,open,2024-03-13,c-00004885,4165395.51,989,a-00004885,4174812.9438158707,Supplier_0001,2024,3,1,15.242322029531994,2.707734428473648,0,0,Eastern Cape_Q1,Eastern Cape_Goods_Q1,143,0,2-3yr
ocds-00004886,Eskom,Gauteng,Services,open,2025-10-14,c-00004886,1062445.13,1004,a-00004886,1105979.4333150869,Supplier_0110,2025,10,4,13.87608447731889,2.74880219028063,1,0,Gauteng_Q4,Gauteng_Services_Q4,17,0,2-3yr
ocds-00004887,eThekwini,Western Cape,Goods,direct,2023-06-10,c-00004887,1028781.9,850,a-00004887,1077012.034367458,Supplier_0050,2023,6,2,13.84388701102098,2.327173169062286,0,0,Western Cape_Q2,Western Cape_Goods_Q2,45,0,2-3yr
ocds-00004888,SANRAL,Northern Cape,Works,direct,2022-09-25,c-00004888,7769468.28,1793,a-00004888,8005693.465184455,Supplier_0090,2022,9,3,15.86571241627872,4.908966461327857,0,0,Northern Cape_Q3,Northern Cape_Works_Q3,16,0,>3yr
ocds-00004889,eThekwini,Western Cape,Services,open,2024-02-03,c-00004889,985043.1,1761,a-00004889,1020148.7796291243,Supplier_0173,2024,2,1,13.800441690725613,4.82135523613963,0,0,Western Cape_Q1,Western Cape_Services_Q1,15,0,>3yr
ocds-00004890,Dept of Education,Limpopo,Services,open,2023-06-21,c-00004890,5840126.26,1312,a-00004890,6030417.672601147,Supplier_0015,2023,6,2,15.580263145662878,3.592060232717317,0,0,Limpopo_Q2,Limpopo_Services_Q2,98,0,>3yr
ocds-00004891,Dept of Public Works,Free State,Works,open,2023-10-12,c-00004891,25302402.14,1563,a-00004891,24319179.0291788,Supplier_0004,2023,10,4,17.046409934957637,4.2792607802874745,1,0,Free State_Q4,Free State_Works_Q4,136,0,>3yr
ocds-00004892,Dept of Public Works,KwaZulu-Natal,Works,open,2024-07-06,c-00004892,71880935.44,80,a-00004892,71391522.892365,Supplier_0033,2024,7,3,18.09052164761892,0.2190280629705681,0,0,KwaZulu-Natal_Q3,KwaZulu-Natal_Works_Q3,64,0,<3mo
ocds-00004893,City of Cape Town,Western Cape,Works,open,2023-01-17,c-00004893,4430665.79,840,a-00004893,4227964.936323188,Supplier_0413,2023,1,1,15.304060647624805,2.299794661190965,0,0,Western Cape_Q1,Western Cape_Works_Q1,12,0,2-3yr
ocds-00004894,City of Cape Town,Mpumalanga,Works,open,2024-01-07,c-00004894,25183634.01,863,a-00004894,25594894.382332634,Supplier_0147,2024,1,1,17.041704937162223,2.3627652292950034,0,0,Mpumalanga_Q1,Mpumalanga_Works_Q1,9,0,2-3yr
ocds-00004895,Dept of Health,Western Cape,Services,open,2024-07-12,c-00004895,9775146.35,1639,a-00004895,9660748.798770862,Supplier_0036,2024,7,3,16.09535373789089,4.487337440109514,0,0,Western Cape_Q3,Western Cape_Services_Q3,65,0,>3yr
ocds-00004896,Dept of Education,Western Cape,Services,open,2023-10-25,c-00004896,627762.32,602,a-00004896,657496.6813792195,Supplier_0195,2023,10,4,13.349918495432712,1.648186173853525,1,0,Western Cape_Q4,Western Cape_Services_Q4,12,0,1-2yr
ocds-00004897,City of Cape Town,Gauteng,Goods,open,2025-02-14,c-00004897,6039.79,1564,a-00004897,6162.895198194808,Supplier_0242,2025,2,1,8.706290077077966,4.2819986310746065,0,0,Gauteng_Q1,Gauteng_Goods_Q1,11,0,>3yr
ocds-00004898,Dept of Health,Free State,Goods,open,2023-11-02,c-00004898,2446375.9,647,a-00004898,2335181.4588861023,Supplier_0037,2023,11,4,14.710118671666311,1.7713894592744694,1,0,Free State_Q4,Free State_Goods_Q4,47,0,1-2yr
ocds-00004899,Dept of Education,Gauteng,Works,open,2023-12-17,c-00004899,21907443.92,1579,a-00004899,21886668.209460575,Supplier_0159,2023,12,4,16.902337087701518,4.323066392881588,1,0,Gauteng_Q4,Gauteng_Works_Q4,14,0,>3yr
ocds-00004900,eThekwini,KwaZulu-Natal,Works,open,2025-11-27,c-00004900,19918077.58,711,a-00004900,20080630.658146586,Supplier_0047,2025,11,4,16.807138348641157,1.946611909650924,1,0,KwaZulu-Natal_Q4,KwaZulu-Natal_Works_Q4,36,0,1-2yr
ocds-00004901,Eskom,Gauteng,Works,open,2025-11-10,c-00004901,2733562.16,1524,a-00004901,2751718.3834663765,Supplier_0007,2025,11,4,14.82111650295843,4.172484599589322,1,0,Gauteng_Q4,Gauteng_Works_Q4,123,0,>3yr
ocds-00004902,SANRAL,Mpumalanga,Services,direct,2024-06-11,c-00004902,828753.36,899,a-00004902,827033.3176005923,Supplier_0006,2024,6,2,13.627679081403514,2.461327857631759,0,0,Mpumalanga_Q2,Mpumalanga_Services_Q2,125,0,2-3yr
ocds-00004903,Dept of Public Works,Gauteng,Services,direct,2025-02-24,c-00004903,677025.64,1064,a-00004903,657868.3312359645,Supplier_0326,2025,2,1,13.425465901194073,2.9130732375085557,0,0,Gauteng_Q1,Gauteng_Services_Q1,8,0,2-3yr
ocds-00004904,eThekwini,Mpumalanga,Goods,limited,2022-05-27,c-00004904,12414778.16,970,a-00004904,12695775.686264658,Supplier_0355,2022,5,2,16.33439818860671,2.6557152635181382,0,0,Mpumalanga_Q2,Mpumalanga_Goods_Q2,19,0,2-3yr
ocds-00004905,Dept of Education,Gauteng,Works,open,2022-05-11,c-00004905,2249066.59,1153,a-00004905,2239558.0352834677,Supplier_0108,2022,5,2,14.626026283846906,3.156741957563313,0,0,Gauteng_Q2,Gauteng_Works_Q2,13,0,>3yr
ocds-00004906,Eskom,Western Cape,Works,open,2025-07-03,c-00004906,7330043.94,1090,a-00004906,7446669.891210238,Supplier_0486,2025,7,3,15.807492204812663,2.9842573579739904,0,0,Western Cape_Q3,Western Cape_Works_Q3,10,0,2-3yr
ocds-00004907,SANRAL,Western Cape,Goods,open,2024-02-25,c-00004907,6096540.8,1288,a-00004907,6195563.277676015,Supplier_0448,2024,2,1,15.623232250351965,3.5263518138261465,0,0,Western Cape_Q1,Western Cape_Goods_Q1,16,0,>3yr
ocds-00004908,Eskom,Gauteng,Goods,open,2023-06-14,c-00004908,77434.63,705,a-00004908,79898.26980689554,Supplier_0457,2023,6,2,11.257202289573058,1.9301848049281314,0,0,Gauteng_Q2,Gauteng_Goods_Q2,11,0,1-2yr
ocds-00004909,Dept of Health,Western Cape,Goods,open,2025-09-01,c-00004909,23664121.61,41,a-00004909,24277966.073805332,Supplier_0162,2025,9,3,16.97947064520733,0.11225188227241616,0,0,Western Cape_Q3,Western Cape_Goods_Q3,20,0,<3mo
ocds-00004910,City of Cape Town,Free State,Works,open,2025-08-05,c-00004910,877156.25,1149,a-00004910,920104.1811573926,Supplier_0185,2025,8,3,13.684441559728178,3.1457905544147846,0,1,Free State_Q3,Free State_Works_Q3,11,0,>3yr
ocds-00004911,City of Johannesburg,KwaZulu-Natal,Goods,open,2022-05-17,c-00004911,46580.61,1247,a-00004911,48255.90681782915,Supplier_0432,2022,5,2,10.748961107031644,3.4140999315537304,0,0,KwaZulu-Natal_Q2,KwaZulu-Natal_Goods_Q2,14,0,>3yr
ocds-00004912,SANRAL,North West,Works,open,2024-07-15,c-00004912,38869.71,52,a-00004912,39541.756694423515,Supplier_0011,2024,7,3,10.567996289694369,0.14236824093086928,0,0,North West_Q3,North West_Works_Q3,90,0,<3mo
ocds-00004913,City of Johannesburg,Gauteng,Works,open,2023-08-16,c-00004913,11283177.39,1643,a-00004913,10937132.360444376,Supplier_0036,2023,8,3,16.238823536506988,4.498288843258043,0,1,Gauteng_Q3,Gauteng_Works_Q3,65,0,>3yr
ocds-00004914,City of Johannesburg,Western Cape,Works,open,2024-11-21,c-00004914,20752336.54,718,a-00004914,21286388.367361847,Supplier_0012,2024,11,4,16.848169450826283,1.9657768651608487,1,0,Western Cape_Q4,Western Cape_Works_Q4,116,0,1-2yr
ocds-00004915,eThekwini,Gauteng,Goods,open,2023-12-07,c-00004915,1042761.1,964,a-00004915,1073144.3548009028,Supplier_0203,2023,12,4,13.857383615923778,2.639288158795346,1,0,Gauteng_Q4,Gauteng_Goods_Q4,9,0,2-3yr
ocds-00004916,eThekwini,KwaZulu-Natal,Services,limited,2024-09-20,c-00004916,22841032.04,39,a-00004916,22815117.359845262,Supplier_0070,2024,9,3,16.94406917115133,0.10677618069815195,0,0,KwaZulu-Natal_Q3,KwaZulu-Natal_Services_Q3,32,0,<3mo
ocds-00004917,City of Cape Town,KwaZulu-Natal,Works,open,2025-09-13,c-00004917,114349191.87,1278,a-00004917,114582511.13228573,Supplier_0268,2025,9,3,18.554767419991013,3.4989733059548254,0,0,KwaZulu-Natal_Q3,KwaZulu-Natal_Works_Q3,9,0,>3yr
ocds-00004918,Dept of Education,KwaZulu-Natal,Works,open,2025-02-20,c-00004918,5106627.64,713,a-00004918,5347591.082775009,Supplier_0334,2025,2,1,15.446049987105688,1.9520876112251881,0,0,KwaZulu-Natal_Q1,KwaZulu-Natal_Works_Q1,12,0,1-2yr
ocds-00004919,Dept of Health,KwaZulu-Natal,Works,open,2024-06-09,c-00004919,53287285.8,1009,a-00004919,51308255.60131066,Supplier_0110,2024,6,2,17.791208339109293,2.7624914442162902,0,0,KwaZulu-Natal_Q2,KwaZulu-Natal_Works_Q2,17,0,2-3yr
ocds-00004920,SANRAL,Mpumalanga,Works,open,2025-03-26,c-00004920,14706794.8,1008,a-00004920,14474883.288968801,Supplier_0341,2025,3,1,16.503820244241286,2.759753593429158,0,0,Mpumalanga_Q1,Mpumalanga_Works_Q1,9,0,2-3yr
ocds-00004921,eThekwini,Limpopo,Works,open,2025-10-18,c-00004921,26028.01,714,a-00004921,27178.2029118907,Supplier_0386,2025,10,4,10.166966964226535,1.9548254620123204,1,0,Limpopo_Q4,Limpopo_Works_Q4,15,0,1-2yr
ocds-00004922,Dept of Public Works,Limpopo,Works,direct,2025-09-27,c-00004922,19670661.27,611,a-00004922,18963182.926661663,Supplier_0226,2025,9,3,16.794638858837597,1.672826830937714,0,0,Limpopo_Q3,Limpopo_Works_Q3,8,0,1-2yr
ocds-00004923,City of Johannesburg,Limpopo,Services,open,2025-11-09,c-00004923,18241666.3,680,a-00004923,17652199.369459294,Supplier_0033,2025,11,4,16.71921894742414,1.8617385352498288,1,0,Limpopo_Q4,Limpopo_Services_Q4,64,0,1-2yr
ocds-00004924,Dept of Public Works,Gauteng,Services,open,2022-09-20,c-00004924,8505079.87,818,a-00004924,8360651.261758133,Supplier_0266,2022,9,3,15.95617429229129,2.239561943874059,0,0,Gauteng_Q3,Gauteng_Services_Q3,12,0,2-3yr
ocds-00004925,Eskom,KwaZulu-Natal,Services,open,2025-02-03,c-00004925,5784476.48,72,a-00004925,5652687.736315557,Supplier_0106,2025,2,1,15.57068859128074,0.1971252566735113,0,0,KwaZulu-Natal_Q1,KwaZulu-Natal_Services_Q1,15,0,<3mo
ocds-00004926,SANRAL,Gauteng,Goods,open,2024-10-04,c-00004926,7926127.58,896,a-00004926,7983490.111251546,Supplier_0031,2024,10,4,15.8856752751596,2.4531143052703626,1,0,Gauteng_Q4,Gauteng_Goods_Q4,57,0,2-3yr
ocds-00004927,Dept of Health,Limpopo,Services,open,2025-10-03,c-00004927,37813913.28,1126,a-00004927,39204577.23290861,Supplier_0467,2025,10,4,17.44818769550216,3.082819986310746,1,0,Limpopo_Q4,Limpopo_Services_Q4,14,0,>3yr
ocds-00004928,eThekwini,Western Cape,Goods,direct,2025-02-22,c-00004928,1364995.84,11,a-00004928,1322876.3224752827,Supplier_0032,2025,2,1,14.126662671580203,0.030116358658453114,0,0,Western Cape_Q1,Western Cape_Goods_Q1,52,0,<3mo
ocds-00004929,SANRAL,Mpumalanga,Works,open,2023-04-27,c-00004929,73424880.83,62,a-00004929,71515981.6414126,Supplier_0224,2023,4,2,18.11177342565032,0.1697467488021903,0,0,Mpumalanga_Q2,Mpumalanga_Works_Q2,15,0,<3mo
ocds-00004930,Eskom,Gauteng,Goods,open,2023-12-02,c-00004930,4691433.36,908,a-00004930,4772006.285089379,Supplier_0001,2023,12,4,15.361248927353572,2.485968514715948,1,0,Gauteng_Q4,Gauteng_Goods_Q4,143,0,2-3yr
ocds-00004931,Dept of Health,KwaZulu-Natal,Works,open,2024-02-16,c-00004931,2939000.82,609,a-00004931,2942744.9755474576,Supplier_0009,2024,2,1,14.893580564659114,1.6673511293634498,0,0,KwaZulu-Natal_Q1,KwaZulu-Natal_Works_Q1,101,0,1-2yr
ocds-00004932,eThekwini,Western Cape,Goods,open,2022-08-03,c-00004932,15767911.6,1692,a-00004932,16449264.01107685,Supplier_0117,2022,8,3,16.573487584927694,4.632443531827516,0,1,Western Cape_Q3,Western Cape_Goods_Q3,11,0,>3yr
ocds-00004933,Dept of Education,Gauteng,Services,open,2022-09-26,c-00004933,10220747.93,1040,a-00004933,9762992.163849948,Supplier_0348,2022,9,3,16.13993042087684,2.847364818617385,0,0,Gauteng_Q3,Gauteng_Services_Q3,10,0,2-3yr
ocds-00004934,Dept of Public Works,KwaZulu-Natal,Works,open,2025-06-20,c-00004934,4767659.2,1703,a-00004934,4758810.714624995,Supplier_0033,2025,6,2,15.377366218409202,4.662559890485968,0,0,KwaZulu-Natal_Q2,KwaZulu-Natal_Works_Q2,64,0,>3yr
ocds-00004935,City of Cape Town,KwaZulu-Natal,Works,open,2024-03-05,c-00004935,1283971.46,920,a-00004935,1331460.632451072,Supplier_0021,2024,3,1,14.065469314403888,2.518822724161533,0,0,KwaZulu-Natal_Q1,KwaZulu-Natal_Works_Q1,91,0,2-3yr
ocds-00004936,Dept of Public Works,Western Cape,Goods,open,2023-12-06,c-00004936,44540559.29,1232,a-00004936,45845111.13887973,Supplier_0311,2023,12,4,17.611910799193495,3.373032169746749,1,0,Western Cape_Q4,Western Cape_Goods_Q4,11,0,>3yr
ocds-00004937,Dept of Health,Gauteng,Goods,open,2023-01-10,c-00004937,5224680.44,1059,a-00004937,4989434.429742945,Supplier_0469,2023,1,1,15.468904385535447,2.8993839835728954,0,0,Gauteng_Q1,Gauteng_Goods_Q1,24,0,2-3yr
ocds-00004938,Dept of Health,Gauteng,Works,open,2023-02-20,c-00004938,10549967.75,1140,a-00004938,10120269.373796139,Supplier_0027,2023,2,1,16.171633455796655,3.1211498973305956,0,0,Gauteng_Q1,Gauteng_Works_Q1,74,0,>3yr
ocds-00004939,City of Cape Town,Limpopo,Services,open,2025-04-25,c-00004939,2523074.88,556,a-00004939,2479988.725597326,Supplier_0495,2025,4,2,14.740989302478116,1.5222450376454484,0,0,Limpopo_Q2,Limpopo_Services_Q2,17,0,1-2yr
ocds-00004940,City of Johannesburg,Gauteng,Works,open,2024-07-23,c-00004940,5139907.08,1205,a-00004940,5181900.559504244,Supplier_0018,2024,7,3,15.452545754002958,3.299110198494182,0,0,Gauteng_Q3,Gauteng_Works_Q3,99,0,>3yr
ocds-00004941,Eskom,North West,Works,direct,2024-09-11,c-00004941,2391052.89,697,a-00004941,2279520.3505337657,Supplier_0380,2024,9,3,14.687244784873212,1.9082819986310746,0,0,North West_Q3,North West_Works_Q3,10,0,1-2yr
ocds-00004942,SANRAL,Limpopo,Works,open,2022-04-10,c-00004942,8652060.46,866,a-00004942,8965423.473381363,Supplier_0037,2022,4,2,15.973308169589727,2.3709787816563996,0,0,Limpopo_Q2,Limpopo_Works_Q2,47,0,2-3yr
ocds-00004943,Dept of Public Works,Free State,Works,open,2025-02-21,c-00004943,21809567.46,1274,a-00004943,21907493.581159983,Supplier_0206,2025,2,1,16.89785935164552,3.488021902806297,0,0,Free State_Q1,Free State_Works_Q1,14,0,>3yr
ocds-00004944,Eskom,Limpopo,Works,selective,2025-12-01,c-00004944,52421313.98,1055,a-00004944,52559645.69347367,Supplier_0013,2025,12,4,17.774823841008462,2.8884325804243667,1,0,Limpopo_Q4,Limpopo_Works_Q4,98,0,2-3yr
ocds-00004945,Eskom,KwaZulu-Natal,Services,open,2024-04-26,c-00004945,2555730.53,34,a-00004945,2490805.229479673,Supplier_0162,2024,4,2,14.753849053751711,0.09308692676249145,0,0,KwaZulu-Natal_Q2,KwaZulu-Natal_Services_Q2,20,0,<3mo
ocds-00004946,City of Johannesburg,KwaZulu-Natal,Works,open,2025-07-25,c-00004946,1307091.81,643,a-00004946,1287502.7167907462,Supplier_0012,2025,7,3,14.083316000031715,1.7604380561259412,0,0,KwaZulu-Natal_Q3,KwaZulu-Natal_Works_Q3,116,0,1-2yr
ocds-00004947,eThekwini,Northern Cape,Goods,open,2024-05-17,c-00004947,1692712.14,701,a-00004947,1738435.7030871357,Supplier_0289,2024,5,2,14.341843207892968,1.919233401779603,0,0,Northern Cape_Q2,Northern Cape_Goods_Q2,13,0,1-2yr
ocds-00004948,Eskom,KwaZulu-Natal,Goods,open,2024-10-24,c-00004948,2932796.11,1705,a-00004948,2796314.25673307,Supplier_0175,2024,10,4,14.891467170660654,4.6680355920602326,1,0,KwaZulu-Natal_Q4,KwaZulu-Natal_Goods_Q4,9,0,>3yr
ocds-00004949,Eskom,Mpumalanga,Services,open,2022-06-20,c-00004949,46476.12,584,a-00004949,47595.57091992257,Supplier_0257,2022,6,2,10.746715427471809,1.5989048596851472,0,0,Mpumalanga_Q2,Mpumalanga_Services_Q2,9,0,1-2yr
ocds-00004950,City of Johannesburg,Eastern Cape,Goods,direct,2025-04-11,c-00004950,2471494.37,1086,a-00004950,2543546.2950406065,Supplier_0017,2025,4,2,14.720333938371136,2.973305954825462,0,0,Eastern Cape_Q2,Eastern Cape_Goods_Q2,93,0,2-3yr
ocds-00004951,City of Cape Town,Gauteng,Works,open,2024-03-21,c-00004951,1594100.49,936,a-00004951,1548904.3387914263,Supplier_0020,2024,3,1,14.281820806317995,2.5626283367556466,0,0,Gauteng_Q1,Gauteng_Works_Q1,73,0,2-3yr
ocds-00004952,Dept of Education,Western Cape,Works,open,2023-08-19,c-00004952,3784730.1,40,a-00004952,3890802.014710708,Supplier_0034,2023,8,3,15.14648539873684,0.10951403148528405,0,1,Western Cape_Q3,Western Cape_Works_Q3,68,0,<3mo
ocds-00004953,City of Johannesburg,Western Cape,Works,open,2024-11-12,c-00004953,2610191.51,1239,a-00004953,2601599.976923472,Supplier_0452,2024,11,4,14.774934535199533,3.3921971252566734,1,0,Western Cape_Q4,Western Cape_Works_Q4,12,0,>3yr
ocds-00004954,City of Cape Town,Eastern Cape,Goods,open,2025-05-06,c-00004954,41476120.97,699,a-00004954,41242499.21986095,Supplier_0050,2025,5,2,17.540628445392795,1.9137577002053388,0,0,Eastern Cape_Q2,Eastern Cape_Goods_Q2,45,0,1-2yr
ocds-00004955,eThekwini,Free State,Services,selective,2025-05-23,c-00004955,304546.64,1354,a-00004955,313755.6905846897,Supplier_0399,2025,5,2,12.626582807096533,3.707049965776865,0,0,Free State_Q2,Free State_Services_Q2,14,0,>3yr
ocds-00004956,Eskom,Gauteng,Works,open,2024-02-14,c-00004956,5421307.95,737,a-00004956,5661576.4637423875,Supplier_0465,2024,2,1,15.505847847948544,2.0177960301163584,0,0,Gauteng_Q1,Gauteng_Works_Q1,13,0,2-3yr
ocds-00004957,Eskom,KwaZulu-Natal,Services,direct,2024-05-16,c-00004957,2098003.98,814,a-00004957,2146416.5168631314,Supplier_0127,2024,5,2,14.55649744162479,2.2286105407255303,0,0,KwaZulu-Natal_Q2,KwaZulu-Natal_Services_Q2,16,0,2-3yr
ocds-00004958,City of Cape Town,Mpumalanga,Works,limited,2024-04-20,c-00004958,22395.67,1808,a-00004958,22456.302903306998,Supplier_0041,2024,4,2,10.016667566077746,4.950034223134839,0,0,Mpumalanga_Q2,Mpumalanga_Works_Q2,50,0,>3yr
ocds-00004959,City of Johannesburg,North West,Services,direct,2023-01-11,c-00004959,4909241.67,1367,a-00004959,4808129.429609561,Supplier_0032,2023,1,1,15.406630245511602,3.7426420260095825,0,0,North West_Q1,North West_Services_Q1,52,0,>3yr
ocds-00004960,Dept of Education,Gauteng,Works,open,2023-08-23,c-00004960,18018894.93,635,a-00004960,17382941.039144803,Supplier_0320,2023,8,3,16.706931539122042,1.7385352498288844,0,1,Gauteng_Q3,Gauteng_Works_Q3,13,0,1-2yr
